match_id,home_team_id,away_team_id,home_team_goals,away_team_goals,match_date,matchweek,referee,stadium_id,season_id
3408,128,138,0,1,11/11/2000,12,Rob Harris,141,2000/2001
3409,142,133,2,0,11/11/2000,12,Stephen Bennett,155,2000/2001
3410,144,149,1,1,11/11/2000,12,Rob Styles,244,2000/2001
3411,147,148,2,1,11/11/2000,12,Paul Durkin,160,2000/2001
3412,160,158,2,2,11/11/2000,12,Mike Dean,173,2000/2001
3413,166,146,4,1,11/11/2000,12,Jeff Winter,240,2000/2001
3414,134,143,1,1,12/11/2000,12,Graham Poll,147,2000/2001
3415,145,135,4,1,12/11/2000,12,Michael Riley,158,2000/2001
3416,133,134,2,0,18/11/2000,13,Paul Durkin,146,2000/2001
3417,137,128,2,0,18/11/2000,13,Andy D'Urso,285,2000/2001
3418,138,120,2,0,18/11/2000,13,Michael Riley,151,2000/2001
3419,143,166,0,1,18/11/2000,13,Paul Taylor,156,2000/2001
3420,146,147,0,1,18/11/2000,13,Stephen Dunn,233,2000/2001
3421,148,144,0,3,18/11/2000,13,Alan Wiley,161,2000/2001
3422,149,160,1,2,18/11/2000,13,Graham Poll,162,2000/2001
3423,158,121,2,0,18/11/2000,13,Peter Jones,235,2000/2001
3424,163,145,2,1,19/11/2000,13,Mark Halsey,234,2000/2001
3425,135,142,0,1,20/11/2000,13,David Elleray,148,2000/2001
3426,133,160,0,1,25/11/2000,14,Stephen Dunn,146,2000/2001
3427,135,121,1,1,25/11/2000,14,Jeff Winter,148,2000/2001
3428,137,147,0,3,25/11/2000,14,David Elleray,285,2000/2001
3429,138,134,2,1,25/11/2000,14,Rob Styles,151,2000/2001
3430,146,142,2,3,25/11/2000,14,Mike Dean,233,2000/2001
3431,148,128,2,2,25/11/2000,14,Paul Taylor,161,2000/2001
3432,158,166,2,3,25/11/2000,14,Stephen Bennett,235,2000/2001
3433,163,144,3,0,25/11/2000,14,Rob Harris,234,2000/2001
3434,143,120,1,0,26/11/2000,14,Dermot Gallagher,156,2000/2001
3435,149,145,2,1,26/11/2000,14,Barry Knight,162,2000/2001
3436,120,158,1,0,02/12/2000,15,Stephen Dunn,231,2000/2001
3437,121,149,1,1,02/12/2000,15,David Elleray,134,2000/2001
3438,128,135,2,1,02/12/2000,15,Mike Dean,141,2000/2001
3439,142,137,0,1,02/12/2000,15,Mark Halsey,155,2000/2001
3440,144,143,3,1,02/12/2000,15,Stephen Bennett,244,2000/2001
3441,145,133,3,0,02/12/2000,15,Rob Styles,158,2000/2001
3442,147,163,2,0,02/12/2000,15,Graham Poll,160,2000/2001
3443,166,148,1,0,02/12/2000,15,Andy D'Urso,240,2000/2001
3444,134,146,2,1,03/12/2000,15,Dermot Gallagher,147,2000/2001
3445,160,138,2,0,04/12/2000,15,Peter Jones,173,2000/2001
3446,120,149,5,0,09/12/2000,16,Mike Dean,231,2000/2001
3447,128,163,3,3,09/12/2000,16,Neale Barry,141,2000/2001
3448,133,147,3,3,09/12/2000,16,Stephen Lodge,146,2000/2001
3449,134,137,4,1,09/12/2000,16,Paul Taylor,147,2000/2001
3450,146,138,5,0,09/12/2000,16,Stephen Bennett,233,2000/2001
3451,158,143,1,0,09/12/2000,16,Paul Durkin,235,2000/2001
3452,160,148,1,0,09/12/2000,16,Graham Poll,173,2000/2001
3453,166,121,1,1,09/12/2000,16,Michael Riley,240,2000/2001
3454,135,144,1,0,10/12/2000,16,Stephen Dunn,148,2000/2001
3455,145,142,0,1,10/12/2000,16,Alan Wiley,158,2000/2001
3456,121,146,2,2,16/12/2000,17,Andy D'Urso,134,2000/2001
3457,137,135,1,0,16/12/2000,17,Matt Messias,285,2000/2001
3458,138,166,1,1,16/12/2000,17,Clive Wilkes,151,2000/2001
3459,142,158,3,1,16/12/2000,17,Barry Knight,155,2000/2001
3460,143,160,2,0,16/12/2000,17,Rob Styles,156,2000/2001
3461,144,133,3,1,16/12/2000,17,Alan Wiley,244,2000/2001
3462,148,134,1,0,16/12/2000,17,Peter Jones,161,2000/2001
3463,149,128,2,1,16/12/2000,17,Stephen Dunn,162,2000/2001
3464,147,145,0,1,17/12/2000,17,Michael Riley,160,2000/2001
3465,163,120,1,1,18/12/2000,17,Jeff Winter,234,2000/2001
3466,135,158,1,1,22/12/2000,18,Alan Wiley,148,2000/2001
3467,133,138,1,0,23/12/2000,18,Graham Barber,146,2000/2001
3468,134,128,3,0,23/12/2000,18,Barry Knight,147,2000/2001
3469,137,149,2,0,23/12/2000,18,Rob Harris,285,2000/2001
3470,143,121,1,2,23/12/2000,18,Mark Halsey,156,2000/2001
3471,144,166,2,1,23/12/2000,18,Graham Poll,244,2000/2001
3472,145,120,4,0,23/12/2000,18,Paul Durkin,158,2000/2001
3473,147,142,2,0,23/12/2000,18,Stephen Bennett,160,2000/2001
3474,160,146,1,0,23/12/2000,18,David Elleray,173,2000/2001
3475,163,148,0,0,23/12/2000,18,Rob Styles,234,2000/2001
3476,120,144,6,1,26/12/2000,19,Dermot Gallagher,231,2000/2001
3477,121,147,0,1,26/12/2000,19,Graham Poll,134,2000/2001
3478,128,160,1,4,26/12/2000,19,Paul Durkin,141,2000/2001
3479,138,135,1,2,26/12/2000,19,Neale Barry,151,2000/2001
3480,142,134,2,2,26/12/2000,19,Jeff Winter,155,2000/2001
3481,146,137,0,0,26/12/2000,19,Michael Riley,233,2000/2001
3482,148,145,1,0,26/12/2000,19,Stephen Lodge,161,2000/2001
3483,149,143,2,1,26/12/2000,19,Andy D'Urso,162,2000/2001
3484,166,133,5,0,26/12/2000,19,Stephen Dunn,240,2000/2001
3485,158,163,2,0,27/12/2000,19,David Elleray,235,2000/2001
3486,120,160,2,2,30/12/2000,20,Graham Barber,231,2000/2001
3487,142,163,3,0,30/12/2000,20,Matt Messias,155,2000/2001
3488,146,133,1,4,30/12/2000,20,Clive Wilkes,233,2000/2001
3489,148,135,1,1,30/12/2000,20,Dermot Gallagher,161,2000/2001
3490,149,147,1,1,30/12/2000,20,Michael Riley,162,2000/2001
3491,158,137,1,0,30/12/2000,20,Andy D'Urso,235,2000/2001
3492,133,120,1,0,01/01/2001,21,Graham Poll,146,2000/2001
3493,134,121,1,0,01/01/2001,21,Paul Durkin,147,2000/2001
3494,135,146,1,1,01/01/2001,21,Barry Knight,148,2000/2001
3495,137,138,1,0,01/01/2001,21,Alan Wiley,285,2000/2001
3496,143,148,1,1,01/01/2001,21,David Elleray,156,2000/2001
3497,144,128,1,2,01/01/2001,21,Stephen Lodge,244,2000/2001
3498,145,158,2,1,01/01/2001,21,Dermot Gallagher,158,2000/2001
3499,147,166,3,1,01/01/2001,21,Peter Jones,160,2000/2001
3500,160,142,4,1,01/01/2001,21,Neale Barry,173,2000/2001
3501,163,149,4,2,02/01/2001,21,Stephen Bennett,234,2000/2001
3502,120,134,1,1,13/01/2001,22,David Elleray,231,2000/2001
3503,121,145,0,3,13/01/2001,22,Graham Barber,134,2000/2001
3504,128,147,0,3,13/01/2001,22,Alan Wiley,141,2000/2001
3505,138,163,0,0,13/01/2001,22,Andy D'Urso,151,2000/2001
3506,146,143,0,4,13/01/2001,22,Mike Dean,233,2000/2001
3507,148,137,4,0,13/01/2001,22,Rob Styles,161,2000/2001
3508,149,135,3,1,13/01/2001,22,Jeff Winter,162,2000/2001
3509,158,133,0,0,13/01/2001,22,Stephen Lodge,235,2000/2001
3510,166,160,0,2,13/01/2001,22,Matt Messias,240,2000/2001
3511,142,144,2,0,14/01/2001,22,Michael Riley,155,2000/2001
3512,134,142,4,1,20/01/2001,23,Andy D'Urso,147,2000/2001
3513,135,138,1,3,20/01/2001,23,Paul Durkin,148,2000/2001
3514,137,146,1,1,20/01/2001,23,Jeff Winter,285,2000/2001
3515,143,149,1,3,20/01/2001,23,Alan Wiley,156,2000/2001
3516,144,120,0,0,20/01/2001,23,Barry Knight,244,2000/2001
3517,145,148,0,0,20/01/2001,23,Stephen Dunn,158,2000/2001
3518,147,121,2,0,20/01/2001,23,Michael Riley,160,2000/2001
3519,163,158,0,0,20/01/2001,23,Clive Wilkes,234,2000/2001
3520,160,128,0,0,21/01/2001,23,Mark Halsey,173,2000/2001
3521,133,166,1,1,22/01/2001,23,Dermot Gallagher,146,2000/2001
3522,121,143,1,2,24/01/2001,23,Stephen Bennett,134,2000/2001
3523,120,128,2,0,30/01/2001,24,Clive Wilkes,231,2000/2001
3524,133,137,2,1,30/01/2001,24,Mike Dean,146,2000/2001
3525,134,149,3,1,31/01/2001,24,Mark Halsey,147,2000/2001
3526,138,148,2,2,31/01/2001,24,Graham Barber,151,2000/2001
3527,143,135,1,0,31/01/2001,24,Rob Harris,156,2000/2001
3528,146,145,1,1,31/01/2001,24,Peter Jones,233,2000/2001
3529,158,144,1,0,31/01/2001,24,Stephen Bennett,235,2000/2001
3530,160,147,0,1,31/01/2001,24,Graham Poll,173,2000/2001
3531,166,163,0,0,31/01/2001,24,Neale Barry,240,2000/2001
3532,128,121,0,3,03/02/2001,25,Dermot Gallagher,141,2000/2001
3533,135,120,0,1,03/02/2001,25,Mike Dean,148,2000/2001
3534,137,160,1,0,03/02/2001,25,Barry Knight,285,2000/2001
3535,142,143,1,2,03/02/2001,25,Peter Jones,155,2000/2001
3536,144,134,2,1,03/02/2001,25,Stephen Dunn,244,2000/2001
3537,145,166,3,0,03/02/2001,25,Stephen Bennett,158,2000/2001
3538,147,138,1,0,03/02/2001,25,Jeff Winter,160,2000/2001
3539,148,146,1,1,03/02/2001,25,Alan Wiley,161,2000/2001
3540,163,133,0,0,03/02/2001,25,David Elleray,234,2000/2001
3541,138,143,2,2,07/02/2001,25,Neale Barry,151,2000/2001
3542,120,142,1,0,10/02/2001,26,Rob Harris,231,2000/2001
3543,121,148,1,1,10/02/2001,26,Clive Wilkes,134,2000/2001
3544,134,147,1,1,10/02/2001,26,David Elleray,147,2000/2001
3545,138,144,2,1,10/02/2001,26,Rob Styles,151,2000/2001
3546,143,137,0,0,10/02/2001,26,Jeff Winter,156,2000/2001
3547,146,163,0,1,10/02/2001,26,Stephen Dunn,233,2000/2001
3548,158,128,2,0,10/02/2001,26,Graham Poll,235,2000/2001
3549,160,145,1,1,10/02/2001,26,Graham Barber,173,2000/2001
3550,133,149,2,0,11/02/2001,26,Paul Durkin,146,2000/2001
3551,166,135,1,1,12/02/2001,26,Dermot Gallagher,240,2000/2001
3552,128,166,1,2,24/02/2001,27,Stephen Lodge,141,2000/2001
3553,135,133,2,2,24/02/2001,27,Mark Halsey,148,2000/2001
3554,137,121,1,0,24/02/2001,27,Alan Wiley,285,2000/2001
3555,142,138,2,0,24/02/2001,27,Graham Poll,155,2000/2001
3556,144,160,2,0,24/02/2001,27,Andy D'Urso,244,2000/2001
3557,148,158,0,1,24/02/2001,27,Neale Barry,161,2000/2001
3558,149,146,0,1,24/02/2001,27,Rob Harris,162,2000/2001
3559,163,143,1,2,24/02/2001,27,Jeff Winter,234,2000/2001
3560,147,120,6,1,25/02/2001,27,Paul Durkin,160,2000/2001
3561,120,166,3,0,03/03/2001,28,Michael Riley,231,2000/2001
3562,135,134,0,0,03/03/2001,28,Stephen Bennett,148,2000/2001
3563,137,163,2,1,03/03/2001,28,Rob Harris,285,2000/2001
3564,138,149,1,1,03/03/2001,28,David Elleray,151,2000/2001
3565,143,147,1,1,03/03/2001,28,Graham Barber,156,2000/2001
3566,144,145,2,0,03/03/2001,28,Dermot Gallagher,244,2000/2001
3567,146,158,0,1,03/03/2001,28,Jeff Winter,233,2000/2001
3568,148,133,0,0,03/03/2001,28,Mike Dean,161,2000/2001
3569,142,128,3,1,04/03/2001,28,Andy D'Urso,155,2000/2001
3570,160,121,1,1,05/03/2001,28,Stephen Lodge,173,2000/2001
3571,166,134,0,2,07/03/2001,28,Alan Wiley,240,2000/2001
3572,121,142,2,1,10/03/2001,28,Rob Styles,134,2000/2001
3573,128,146,2,2,17/03/2001,29,Stephen Dunn,141,2000/2001
3574,133,143,1,2,17/03/2001,29,Clive Wilkes,146,2000/2001
3575,134,160,2,4,17/03/2001,29,Paul Durkin,147,2000/2001
3576,147,144,2,0,17/03/2001,29,Alan Wiley,160,2000/2001
3577,149,148,1,2,17/03/2001,29,Graham Barber,162,2000/2001
3578,158,138,1,0,17/03/2001,29,Mark Halsey,235,2000/2001
3579,163,135,3,0,17/03/2001,29,Graham Poll,234,2000/2001
3580,166,142,0,1,17/03/2001,29,Mike Dean,240,2000/2001
3581,121,120,0,0,18/03/2001,29,Barry Knight,134,2000/2001
3582,145,137,1,1,18/03/2001,29,Neale Barry,158,2000/2001
3583,120,163,2,0,31/03/2001,30,Paul Durkin,231,2000/2001
3584,128,149,2,2,31/03/2001,30,Paul Taylor,141,2000/2001
3585,134,148,2,1,31/03/2001,30,Peter Jones,147,2000/2001
3586,135,137,2,0,31/03/2001,30,David Elleray,148,2000/2001
3587,145,147,2,0,31/03/2001,30,Graham Poll,158,2000/2001
3588,146,121,1,3,31/03/2001,30,Rob Styles,233,2000/2001
3589,160,143,0,2,31/03/2001,30,Stephen Dunn,173,2000/2001
3590,166,138,0,2,31/03/2001,30,Andy D'Urso,240,2000/2001
3591,133,144,2,0,01/04/2001,30,Jeff Winter,146,2000/2001
3592,158,142,0,3,02/04/2001,30,Alan Wiley,235,2000/2001
3593,121,144,2,1,04/04/2001,30,Mike Dean,134,2000/2001
3594,121,166,2,2,07/04/2001,31,Rob Harris,134,2000/2001
3595,137,134,0,4,07/04/2001,31,Stephen Lodge,285,2000/2001
3596,143,158,2,0,07/04/2001,31,Jeff Winter,156,2000/2001
3597,144,135,1,3,07/04/2001,31,Graham Barber,244,2000/2001
3598,138,146,3,1,08/04/2001,31,David Elleray,151,2000/2001
3599,148,160,0,0,09/04/2001,31,Andy D'Urso,161,2000/2001
3600,142,145,1,1,10/04/2001,31,Stephen Dunn,155,2000/2001
3601,147,133,2,1,10/04/2001,31,Mark Halsey,160,2000/2001
3602,163,128,2,1,10/04/2001,31,Stephen Bennett,234,2000/2001
3603,146,120,0,4,11/04/2001,31,Neale Barry,233,2000/2001
3604,128,133,2,0,13/04/2001,32,Peter Jones,141,2000/2001
3605,145,143,1,2,13/04/2001,32,Alan Wiley,158,2000/2001
3606,120,148,0,3,14/04/2001,32,Paul Durkin,231,2000/2001
3607,121,138,2,1,14/04/2001,32,Paul Taylor,134,2000/2001
3608,134,158,1,0,14/04/2001,32,Clive Wilkes,147,2000/2001
3609,142,149,1,0,14/04/2001,32,Mike Dean,155,2000/2001
3610,144,146,1,2,14/04/2001,32,Barry Knight,244,2000/2001
3611,147,135,4,2,14/04/2001,32,Michael Riley,160,2000/2001
3612,160,163,2,3,14/04/2001,32,David Elleray,173,2000/2001
3613,166,137,3,1,14/04/2001,32,Rob Styles,240,2000/2001
3614,135,160,1,0,16/04/2001,33,Dermot Gallagher,148,2000/2001
3615,137,144,2,0,16/04/2001,33,Mark Halsey,285,2000/2001
3616,138,145,2,3,16/04/2001,33,Jeff Winter,151,2000/2001
3617,148,142,1,2,16/04/2001,33,Stephen Bennett,161,2000/2001
3618,149,166,2,1,16/04/2001,33,Paul Durkin,162,2000/2001
3619,133,121,3,3,17/04/2001,33,Graham Poll,146,2000/2001
3620,163,134,0,3,17/04/2001,33,Graham Barber,234,2000/2001
3621,120,138,4,1,21/04/2001,34,Dermot Gallagher,231,2000/2001
3622,121,158,0,0,21/04/2001,34,Jeff Winter,134,2000/2001
3623,128,137,2,0,21/04/2001,34,Neale Barry,141,2000/2001
3624,134,133,0,1,21/04/2001,34,Mike Dean,147,2000/2001
3625,142,135,2,0,21/04/2001,34,Graham Barber,155,2000/2001
3626,144,148,0,3,21/04/2001,34,Paul Taylor,244,2000/2001
3627,147,146,1,1,21/04/2001,34,David Elleray,160,2000/2001
3628,160,149,1,1,21/04/2001,34,Michael Riley,173,2000/2001
3629,166,143,0,2,21/04/2001,34,Graham Poll,240,2000/2001
3630,145,163,3,1,22/04/2001,34,Barry Knight,158,2000/2001
3631,135,145,0,2,28/04/2001,35,Stephen Bennett,148,2000/2001
3632,137,120,1,2,28/04/2001,35,Graham Barber,285,2000/2001
3633,138,128,2,1,28/04/2001,35,Paul Durkin,151,2000/2001
3634,143,134,2,0,28/04/2001,35,Stephen Dunn,156,2000/2001
3635,146,166,1,0,28/04/2001,35,Peter Jones,233,2000/2001
3636,148,147,0,2,28/04/2001,35,Stephen Lodge,161,2000/2001
3637,149,144,1,0,28/04/2001,35,Graham Poll,162,2000/2001
3638,158,160,0,1,28/04/2001,35,Alan Wiley,235,2000/2001
3639,163,121,0,0,28/04/2001,35,Clive Wilkes,234,2000/2001
3640,133,142,2,1,30/04/2001,36,Rob Styles,146,2000/2001
3641,128,145,0,2,01/05/2001,36,Jeff Winter,141,2000/2001
3642,149,158,1,1,01/05/2001,36,Stephen Lodge,162,2000/2001
3643,120,143,2,1,05/05/2001,37,Peter Jones,231,2000/2001
3644,121,135,3,2,05/05/2001,37,Michael Riley,134,2000/2001
3645,128,148,1,1,05/05/2001,37,Graham Barber,141,2000/2001
3646,134,138,2,1,05/05/2001,37,Rob Styles,147,2000/2001
3647,144,163,4,2,05/05/2001,37,Mike Dean,244,2000/2001
3648,145,149,3,0,05/05/2001,37,Mark Halsey,158,2000/2001
3649,147,137,0,1,05/05/2001,37,Neale Barry,160,2000/2001
3650,160,133,3,2,05/05/2001,37,Stephen Dunn,173,2000/2001
3651,166,158,3,0,05/05/2001,37,Clive Wilkes,240,2000/2001
3652,142,146,2,1,07/05/2001,37,Stephen Lodge,155,2000/2001
3653,145,134,2,2,08/05/2001,37,Michael Riley,158,2000/2001
3654,143,128,6,1,13/05/2001,37,Andy D'Urso,156,2000/2001
3655,158,147,2,1,13/05/2001,37,Jeff Winter,235,2000/2001
3656,149,120,0,0,15/05/2001,37,Alan Wiley,162,2000/2001
3657,133,145,0,4,19/05/2001,38,Graham Barber,146,2000/2001
3658,135,128,0,0,19/05/2001,38,Alan Wiley,148,2000/2001
3659,137,142,1,1,19/05/2001,38,Graham Poll,285,2000/2001
3660,138,160,2,2,19/05/2001,38,Stephen Bennett,151,2000/2001
3661,143,144,3,1,19/05/2001,38,David Elleray,156,2000/2001
3662,146,134,1,2,19/05/2001,38,Michael Riley,233,2000/2001
3663,148,166,2,1,19/05/2001,38,Paul Durkin,161,2000/2001
3664,149,121,3,0,19/05/2001,38,Barry Knight,162,2000/2001
3665,158,120,3,2,19/05/2001,38,Paul Taylor,235,2000/2001
3666,163,147,3,1,19/05/2001,38,Andy D'Urso,234,2000/2001
3667,133,138,1,2,18/08/2001,1,Neale Barry,146,2001/2002
3668,137,124,2,1,18/08/2001,1,Paul Durkin,285,2001/2002
3669,143,158,2,0,18/08/2001,1,Clive Wilkes,156,2001/2002
3670,144,126,0,5,18/08/2001,1,Rob Styles,244,2001/2002
3671,145,166,2,1,18/08/2001,1,Jeff Winter,158,2001/2002
3672,148,120,0,4,18/08/2001,1,Graham Barber,161,2001/2002
3673,160,142,1,0,18/08/2001,1,Graham Poll,173,2001/2002
3674,163,121,0,0,18/08/2001,1,Dermot Gallagher,234,2001/2002
3675,134,149,1,1,19/08/2001,1,Andy D'Urso,147,2001/2002
3676,147,139,3,2,19/08/2001,1,Peter Jones,160,2001/2002
3677,138,163,1,1,20/08/2001,1,Neale Barry,151,2001/2002
3678,120,143,1,2,21/08/2001,1,Jeff Winter,231,2001/2002
3679,126,148,1,0,21/08/2001,1,Stephen Dunn,284,2001/2002
3680,142,137,3,1,21/08/2001,1,Eddie Wolstenholme,155,2001/2002
3681,124,147,2,2,22/08/2001,1,Alan Wiley,137,2001/2002
3682,139,160,2,0,22/08/2001,1,Barry Knight,152,2001/2002
3683,120,144,4,0,25/08/2001,2,Andy D'Urso,231,2001/2002
3684,124,163,2,1,25/08/2001,2,Stephen Bennett,137,2001/2002
3685,138,148,2,0,25/08/2001,2,Uriah Rennie,151,2001/2002
3686,139,137,0,0,25/08/2001,2,Mike Dean,152,2001/2002
3687,142,133,0,1,25/08/2001,2,Stephen Dunn,155,2001/2002
3688,158,134,0,2,25/08/2001,2,David Elleray,171,2001/2002
3689,166,143,0,0,25/08/2001,2,Paul Durkin,240,2001/2002
3690,121,147,1,1,26/08/2001,2,Graham Barber,134,2001/2002
3691,149,160,1,1,26/08/2001,2,Michael Riley,162,2001/2002
3692,126,145,2,1,27/08/2001,2,Graham Poll,284,2001/2002
3693,134,120,1,1,08/09/2001,3,Michael Riley,147,2001/2002
3694,137,166,0,0,08/09/2001,3,Clive Wilkes,285,2001/2002
3695,143,126,0,0,08/09/2001,3,Stephen Bennett,156,2001/2002
3696,144,142,1,1,08/09/2001,3,Barry Knight,244,2001/2002
3697,145,121,1,3,08/09/2001,3,Andy D'Urso,158,2001/2002
3698,147,138,4,1,08/09/2001,3,Dermot Gallagher,160,2001/2002
3699,148,149,1,4,08/09/2001,3,Graham Poll,161,2001/2002
3700,160,124,1,0,08/09/2001,3,Mike Dean,173,2001/2002
3701,133,139,1,1,09/09/2001,3,Jeff Winter,146,2001/2002
3702,163,158,2,0,09/09/2001,3,Alan Wiley,234,2001/2002
3703,126,158,0,1,15/09/2001,4,David Pugh,284,2001/2002
3704,137,144,2,3,15/09/2001,4,Graham Barber,285,2001/2002
3705,138,145,1,3,15/09/2001,4,Paul Durkin,151,2001/2002
3706,139,120,1,3,15/09/2001,4,Alan Wiley,152,2001/2002
3707,148,166,2,0,15/09/2001,4,Michael Riley,161,2001/2002
3708,149,147,4,3,15/09/2001,4,Stephen Bennett,162,2001/2002
3709,121,160,0,0,16/09/2001,4,Uriah Rennie,134,2001/2002
3710,133,143,0,2,16/09/2001,4,Mark Halsey,146,2001/2002
3711,142,124,1,1,16/09/2001,4,Graham Poll,155,2001/2002
3712,163,134,2,3,16/09/2001,4,Stephen Dunn,234,2001/2002
3713,144,148,1,2,17/09/2001,4,Neale Barry,244,2001/2002
3714,124,126,1,1,19/09/2001,4,Jeff Winter,137,2001/2002
3715,160,163,1,2,19/09/2001,4,Paul Durkin,173,2001/2002
3716,120,126,1,1,22/09/2001,5,Clive Wilkes,231,2001/2002
3717,124,138,1,0,22/09/2001,5,Graham Barber,137,2001/2002
3718,144,139,0,0,22/09/2001,5,Eddie Wolstenholme,244,2001/2002
3719,145,163,1,0,22/09/2001,5,Dermot Gallagher,158,2001/2002
3720,147,142,4,0,22/09/2001,5,Neale Barry,160,2001/2002
3721,160,133,2,2,22/09/2001,5,Andy D'Urso,173,2001/2002
3722,134,148,2,2,23/09/2001,5,Rob Styles,147,2001/2002
3723,143,137,3,0,23/09/2001,5,Alan Wiley,156,2001/2002
3724,166,149,3,0,23/09/2001,5,Peter Jones,240,2001/2002
3725,158,121,1,3,24/09/2001,5,Stephen Dunn,171,2001/2002
3726,149,144,1,0,26/09/2001,5,David Pugh,162,2001/2002
3727,126,160,0,2,29/09/2001,6,David Elleray,284,2001/2002
3728,133,144,2,0,29/09/2001,6,Mike Dean,146,2001/2002
3729,137,120,0,2,29/09/2001,6,Rob Styles,285,2001/2002
3730,138,166,5,0,29/09/2001,6,Paul Durkin,151,2001/2002
3731,148,158,1,3,29/09/2001,6,Alan Wiley,161,2001/2002
3732,163,147,3,5,29/09/2001,6,Jeff Winter,234,2001/2002
3733,121,124,2,0,30/09/2001,6,Mark Halsey,134,2001/2002
3734,139,134,1,1,30/09/2001,6,Graham Poll,152,2001/2002
3735,142,143,1,2,30/09/2001,6,Andy D'Urso,155,2001/2002
3736,149,145,0,2,30/09/2001,6,Graham Barber,162,2001/2002
3737,126,149,0,4,13/10/2001,7,Michael Riley,284,2001/2002
3738,133,148,0,0,13/10/2001,7,David Elleray,146,2001/2002
3739,134,144,2,0,13/10/2001,7,Jeff Winter,147,2001/2002
3740,142,138,0,0,13/10/2001,7,Clive Wilkes,155,2001/2002
3741,145,143,1,1,13/10/2001,7,Alan Wiley,158,2001/2002
3742,158,120,0,2,13/10/2001,7,Graham Barber,171,2001/2002
3743,160,147,1,3,13/10/2001,7,Graham Poll,173,2001/2002
3744,121,139,2,0,14/10/2001,7,Paul Durkin,134,2001/2002
3745,124,166,7,1,14/10/2001,7,Andy D'Urso,137,2001/2002
3746,163,137,3,1,15/10/2001,7,Mark Halsey,234,2001/2002
3747,120,124,3,3,20/10/2001,8,Uriah Rennie,231,2001/2002
3748,137,133,1,1,20/10/2001,8,Andy D'Urso,285,2001/2002
3749,138,121,3,2,20/10/2001,8,Rob Styles,151,2001/2002
3750,144,145,1,4,20/10/2001,8,Mark Halsey,244,2001/2002
3751,147,126,1,2,20/10/2001,8,Graham Barber,160,2001/2002
3752,166,158,2,0,20/10/2001,8,Neale Barry,240,2001/2002
3753,139,142,1,1,21/10/2001,8,Michael Riley,152,2001/2002
3754,143,134,0,0,21/10/2001,8,Paul Durkin,156,2001/2002
3755,149,163,0,2,21/10/2001,8,Alan Wiley,162,2001/2002
3756,148,160,2,0,22/10/2001,8,Mark Halsey,161,2001/2002
3757,121,133,1,0,24/10/2001,9,David Pugh,134,2001/2002
3758,158,142,3,3,24/10/2001,9,Uriah Rennie,171,2001/2002
3759,166,134,2,1,24/10/2001,9,Dermot Gallagher,240,2001/2002
3760,121,126,3,2,27/10/2001,10,Eddie Wolstenholme,134,2001/2002
3761,133,145,0,2,27/10/2001,10,Peter Jones,146,2001/2002
3762,138,149,1,3,27/10/2001,10,Jeff Winter,151,2001/2002
3763,139,158,2,1,27/10/2001,10,Andy D'Urso,152,2001/2002
3764,147,143,1,1,27/10/2001,10,Dermot Gallagher,160,2001/2002
3765,160,120,1,1,27/10/2001,10,Michael Riley,173,2001/2002
3766,163,148,2,1,27/10/2001,10,Mike Dean,234,2001/2002
3767,137,134,1,1,28/10/2001,10,Stephen Bennett,285,2001/2002
3768,142,166,2,3,28/10/2001,10,Stephen Dunn,155,2001/2002
3769,124,144,0,0,29/10/2001,10,Rob Styles,137,2001/2002
3770,126,138,2,2,03/11/2001,11,Andy D'Urso,284,2001/2002
3771,144,160,1,0,03/11/2001,11,Stephen Dunn,244,2001/2002
3772,148,137,5,1,03/11/2001,11,Neale Barry,161,2001/2002
3773,149,121,3,0,03/11/2001,11,Barry Knight,162,2001/2002
3774,158,124,1,2,03/11/2001,11,Alan Wiley,171,2001/2002
3775,166,139,0,2,03/11/2001,11,Graham Barber,240,2001/2002
3776,120,133,2,4,04/11/2001,11,Mark Halsey,231,2001/2002
3777,134,142,2,1,04/11/2001,11,Rob Styles,147,2001/2002
3778,143,163,2,1,04/11/2001,11,Stephen Bennett,156,2001/2002
3779,145,147,3,1,04/11/2001,11,Graham Poll,158,2001/2002
3780,121,148,0,0,17/11/2001,12,Peter Jones,134,2001/2002
3781,124,145,1,1,17/11/2001,12,Michael Riley,137,2001/2002
3782,137,158,1,0,17/11/2001,12,Paul Durkin,285,2001/2002
3783,139,149,3,1,17/11/2001,12,Eddie Wolstenholme,152,2001/2002
3784,147,144,2,0,17/11/2001,12,Andy D'Urso,160,2001/2002
3785,163,120,1,1,17/11/2001,12,Jeff Winter,234,2001/2002
3786,138,134,0,0,18/11/2001,12,Mark Halsey,151,2001/2002
3787,142,126,1,2,18/11/2001,12,Stephen Bennett,155,2001/2002
3788,160,143,2,0,18/11/2001,12,Graham Barber,173,2001/2002
3789,133,166,4,4,19/11/2001,12,Alan Wiley,146,2001/2002
